company_number,debt,equity
10097239,8785.0,4.0
11305943,15739.0,10.0
10517577,58840.0,1.0
05986463,69629.0,1000.0
03749416,0.0,2.0
SC520816,9008.0,7933.0
03567943,131379.0,100.0
00427542,2422.0,5000.0
10193247,16086.0,1.0
00068098,0.0,19788.0
08768109,232788.0,44633.0
01363890,302629.0,1999.0
05298090,2372.0,19837.0
02666220,0.0,2.0
06449390,1350.0,6.0
SC248112,10467.0,1.0
05312588,1463.0,4281.0
04459512,79550.0,100.0
06540873,488781.0,100.0
07764623,73303.0,1000.0
06251556,0.0,100.0
08723875,0.0,1.0
09136426,1272.0,734.0
00966748,4488.0,364950.0
01304963,689882.0,15000.0
09792222,178588.0,100.0
OC354187,0.0,0.0
05079574,426897.0,400.0
08715265,0.0,3.0
SC241938,48656.0,100.0
04789632,5028513.0,-4632818.0
08203605,0.0,100.0
06998176,40000.0,36758.0
NI629084,100.0,1810.0
08878581,78769.0,4084.0
08227300,0.0,251871.0
01352496,0.0,8508.0
08894023,41215.0,100.0
08792836,23684.0,156.0
06466092,1241.0,4068.0
10897217,57.0,143.0
SC234480,19918.0,48959.0
08162498,14306.0,3.0
SC413518,600833.0,-238567.0
03619009,1657562.0,706832.0
07399629,30049.0,200.0
05354951,3716.0,2.0
03710736,508721.0,100.0
03094861,460022.0,100.0
10866247,30545.0,95.0
06413229,881.0,2479.0
01830643,245350.0,200.0
10507896,6529.0,100.0
04758041,78674.0,2.0
02674691,103917.0,303975.0
05679163,0.0,1.0
09075361,1153072.0,-431810.0
NI013211,968238.0,1117275.0
04727861,10215.0,-1278.0
08510940,11574.0,14.0
SC345562,0.0,10763.0
11270152,0.0,200.0
01280214,182419.0,76656.0
07966238,598210.0,100.0
05598134,82223.0,229528.0
05714545,6035.0,6471.0
04882125,0.0,1.0
09728708,310478.0,-80478.0
04343856,25286.0,2.0
09105666,0.0,200.0
06922092,0.0,2.0
02796297,0.0,2.0
03754942,0.0,84.0
03701101,0.0,2.0
06808830,17417.0,41778.0
02471382,2994.0,79199.0
03666242,421387.0,112.0
SC468962,0.0,1.0
03371525,531770.0,507686.0
SC318198,1755799.0,102000.0
00324968,0.0,9167.0
10628111,0.0,100.0
04501363,48115.0,35002.0
09199165,0.0,100.0
SC242060,380563.0,3376066.0
06062472,0.0,100.0
06836986,258199.0,208148.0
03596961,52559.0,105.0
06450452,0.0,100.0
03759628,0.0,2.0
02517508,0.0,2.0
09419315,99675.0,100.0
06562727,0.0,100.0
07177995,31269.0,40631.0
02550472,56815.0,248628.0
05794246,3895170.0,2.0
03762890,0.0,2.0
03586774,86219.0,300.0
03800287,151645.0,5195.0
SC513914,16909.0,15484.0
10164668,0.0,1.0
07815973,0.0,0.0
04468364,0.0,100.0
09659950,28356.0,6699.0
05159093,0.0,0.0
03562435,660.0,298684.0
08766105,56509.0,2204.0
04545533,610337.0,15250.0
06635818,0.0,135.0
03811631,346814.0,30000.0
10180516,23750.0,2391.0
07774702,0.0,1.0
SC378037,15673.0,100.0
04318810,39572.0,33222.0
07162707,2395826.0,100.0
SC361482,1160.0,970.0
08563483,1944.0,8930.0
05874483,0.0,1.0
03203923,0.0,2.0
07549058,24172.0,10.0
02871489,18458.0,210.0
08721484,0.0,100.0
10500784,0.0,100.0
06254195,1840420.0,1000.0
02747011,954443.0,1000.0
SC289856,0.0,2.0
06262288,15574.0,563.0
06422920,52872.0,0.0
00180398,356615.0,371250.0
04588183,56937.0,104585.0
05632260,80374.0,112022.0
04281368,0.0,2.0
08895158,92305.0,100.0
06434643,171016.0,104.0
10898110,32337.0,80656.0
07002111,12099.0,61228.0
00611748,39320.0,775007.0
01964017,294718.0,1017171.0
07338685,1110421.0,49339.0
01649615,2455.0,8729.0
07686909,35581.0,122.0
07397948,1197.0,1.0
08309969,64209.0,100.0
06413588,17480.0,309.0
10327701,378.0,-135230.0
09291764,-42993.0,0.0
06537242,16140.0,100.0
10511590,0.0,100.0
07298038,143009.0,100.0
03737629,204415.0,14808.0
08070821,0.0,0.0
01236501,55672.0,10162.0
07276415,-45343.0,101457.0
08161708,1520.0,-1179.0
03537370,26469.0,1.0
07072513,21288.0,7367.0
03887805,72229.0,165296.0
00536115,4736.0,788427.0
06722370,53487.0,81028.0
05991708,507238.0,10.0
08114691,466518.0,750.0
03754000,3802.0,12187.0
03088346,2687.0,99366.0
04799242,30293.0,100.0
05778493,0.0,2.0
SC346482,0.0,1.0
06651886,0.0,0.0
08612252,36424.0,100.0
06231592,44956.0,4731.0
10168436,45838.0,200.0
SC351246,150656.0,3.0
SC472094,0.0,1000.0
06810311,8925.0,-8461.0
06889576,0.0,3.0
02590622,3976.0,-346230.0
10598541,4799.0,30324.0
02522967,0.0,5970.0
03804593,249021.0,2.0
09199187,0.0,200.0
SC241639,0.0,2.0
05805069,0.0,20.0
05606795,2619.0,26.0
SC568408,10000.0,6084.0
09545550,0.0,1.0
08454790,2099.0,16282.0
03586877,25190.0,23236.0
07114978,403.0,34317.0
05143042,0.0,8100.0
00231714,0.0,100.0
SC127669,532495.0,175.0
SC247109,85380.0,51.0
07657419,388.0,1.0
02784453,4952.0,22.0
06495027,22209.0,1000.0
09249195,233173.0,1.0
NI637463,0.0,1.0
07235280,1661180.0,722.0
07836732,4571.0,-2830.0
07051108,10600.0,77665.0
07447077,63567.0,-4189.0
02693725,0.0,0.0
04540773,73448.0,20000.0
08565323,7666.0,3921.0
09752717,0.0,100.0
10094137,27088.0,0.0
06350498,16357.0,-8518.0
05033936,9630.0,4.0
OC415480,1258.0,0.0
06341616,11451.0,100.0
OC355800,50212.0,0.0
03811720,0.0,2.0
02675092,4802.0,4.0
03548266,0.0,1.0
02226566,206.0,116781.0
04966253,43805.0,201.0
06279786,805.0,13783.0
NI040825,1356226.0,2.0
03837407,0.0,1.0
02409015,0.0,0.0
02545832,121936.0,548629.0
03937912,2077353.0,-2038523.0
10982714,0.0,100.0
10906203,0.0,99.0
06920583,98368.0,99568.0
SC285489,1060.0,147068.0
07396364,0.0,100.0
00235874,3631.0,100.0
NI054602,4682.0,121297.0
08895166,436887.0,90.0
01833619,0.0,1000.0
05354903,28870.0,100.0
05482383,201854.0,100.0
04419586,21406141.0,-889713.0
03180484,1637.0,22110.0
09035654,181241.0,110.0
08495833,9181.0,50.0
SC102981,0.0,0.0
04831386,278202.0,100.0
02137487,1847840.0,100.0
05108751,24952.0,100.0
04444886,1211.0,-778.0
10740779,717.0,100.0
07513309,12576.0,81335.0
07953341,77529.0,15966.0
10330952,105120.0,100.0
10511759,2171.0,2.0
02794424,662.0,7663.0
10617957,1015440.0,1.0
09156590,0.0,9000.0
06035588,1158324.0,100.0
01396620,8455.0,50741.0
07975902,56218.0,-11193.0
03751959,74.0,572.0
NI627294,14823.0,784.0
01524164,0.0,291.0
00645810,59032.0,9100.0
08515335,291303.0,100.0
04135225,50784.0,0.0
10168480,0.0,1.0
06231809,558.0,10791.0
11146878,0.0,1.0
05163633,18237.0,100.0
SC237692,38183.0,12160.0
01528078,2524.0,30911.0
05923364,4991.0,100.0
04110615,3337.0,126.0
04250182,0.0,600.0
SC548023,373894.0,90.0
01623213,0.0,28.0
03879017,0.0,26.0
05732508,63817.0,99.0
04097784,61733.0,257996.0
07687888,5501.0,100.0
SC531385,415.0,1130.0
07158636,239656.0,1.0
05200909,1950.0,1949.0
01112216,1402570.0,100.0
SC353666,17475.0,10530000.0
10417864,0.0,1.0
04710234,0.0,2.0
03193661,140500.0,50040.0
01980029,334391.0,14000.0
07659221,92332.0,132244.0
00223374,7246.0,108827.0
03257730,0.0,2.0
SC442524,203.0,-28.0
01360234,35051.0,100.0
11099400,0.0,1.0
06755423,13802.0,10649.0
07154092,112778.0,100.0
07841693,33271.0,100.0
09839322,0.0,1.0
00777186,42856.0,90.0
03596634,0.0,650.0
SC430556,63336.0,-2231.0
05624248,67529.0,945529.0
01831618,86110.0,500100.0
01996296,0.0,96.0
08874025,14662.0,100.0
08595203,32630.0,99.0
00422898,116920.0,-9385.0
03205893,101373.0,22810.0
09690289,2781.0,1.0
10085828,15283.0,17038.0
03759738,534100.0,100.0
SC379628,0.0,0.0
08431680,1489.0,100.0
06466537,65739.0,44798.0
04481843,608788.0,-598105.0
08379841,91349.0,100.0
01758008,30435.0,3000.0
00440736,9771.0,100228.0
06991161,214541.0,102.0
08211971,250.0,80579.0
03248459,0.0,2.0
10985333,0.0,1.0
06920603,0.0,1.0
10892844,0.0,1.0
06869540,18425.0,24202.0
06810857,4728804.0,1.0
04517172,0.0,0.0
05993202,62766.0,1100.0
NI619976,0.0,1.0
03922468,1577859.0,793728.0
07034095,132197.0,100.0
07960716,0.0,498.0
03249320,0.0,2137.0
09284436,7218.0,100.0
08118981,103971.0,-3295.0
04124330,2574.0,5574.0
10492224,0.0,9.0
02840896,0.0,2.0
00926158,10736.0,464264.0
05864633,1028892.0,-691148.0
NI627611,57473.0,38570.0
10747640,38703.0,100.0
07954615,0.0,4.0
05504750,18788.0,15349.0
08748094,146942.0,-95527.0
08025222,33352.0,100.0
03616127,365015.0,1.0
10262920,21908.0,9392.0
04541439,19634.0,2774.0
08916977,0.0,100.0
02972023,0.0,0.0
05269215,7361.0,27610.0
04487498,0.0,2.0
09064621,7830.0,-8235.0
05386071,1236847.0,240.0
SC471274,196697.0,3.0
09654097,0.0,1.0
07785239,5362.0,100.0
05992502,0.0,1.0
08247225,3931.0,64.0
04521774,0.0,3804.0
SC548682,0.0,100.0
10570895,0.0,2.0
NI625571,33679.0,100.0
SC187738,23598.0,132500.0
04245203,24995.0,0.0
01254818,8291.0,100.0
02446748,0.0,137350.0
06525132,0.0,0.0
08028576,878544.0,120.0
03326579,0.0,6.0
01111004,30733.0,100.0
02833915,527802.0,1802686.0
03698048,490165.0,10000.0
06047906,25279.0,100.0
10339463,0.0,2.0
02900588,4500.0,-4544.0
03783689,10637.0,100.0
00074359,0.0,0.0
01366712,425.0,17373.0
06263445,5442.0,1.0
SC356745,294706.0,4.0
SC373332,60216.0,100.0
02697861,0.0,3900.0
07354776,32126.0,-11978.0
07289145,17381.0,24623.0
SC132874,115604.0,10000.0
06877987,11113.0,20.0
09254911,2.0,2.0
05307891,22901.0,16160.0
04257993,11594.0,0.0
09728765,0.0,2.0
06886708,325.0,6.0
10204847,0.0,100.0
10581412,162607.0,94841.0
07442643,2030.0,-2029.0
00829109,956331.0,945463.0
02201481,87954.0,100.0
06311127,0.0,0.0
04671563,47984.0,100.0
NI624914,13913.0,1810.0
10409465,11019.0,214.0
08302077,26288.0,140176.0
06364169,11571.0,11794.0
10094630,0.0,100.0
10229703,67342.0,-24231.0
10507628,0.0,2.0
02411065,88132.0,77821.0
04281855,2038.0,7531.0
04962402,250967.0,100000.0
02754054,64715.0,64715.0
06915475,24344.0,21275.0
05037771,583.0,6795.0
08217485,363.0,100.0
06818920,166355.0,683999.0
09247526,10853825.0,100.0
00385188,599.0,5510.0
08700209,3140.0,1.0
01631016,3068.0,180.0
03636789,121219.0,0.0
06965148,54015.0,100.0
NI620839,724032.0,100.0
08778357,0.0,1.0
09512134,0.0,1.0
08051155,42412.0,-4742.0
05880104,109632.0,1.0
09975230,48072.0,2159.0
NI067627,82855.0,-17503.0
09580794,8249.0,100.0
09026542,0.0,0.0
03378770,18289.0,162210.0
04122355,0.0,1.0
10743058,4539.0,4206.0
03047715,117175.0,10000.0
02844442,130340.0,3.0
04393140,45597.0,20739.0
08542533,32168.0,142066.0
07967924,12016.0,64836.0
08124341,0.0,0.0
05504758,3819.0,3819.0
04156974,60516.0,75238.0
10211762,0.0,126310.0
08908977,3368.0,66550.0
09065234,736.0,1.0
04215425,221637.0,1200.0
07383001,77537.0,13211.0
05632086,0.0,0.0
07697764,3511310.0,100.0
05248177,31722.0,86448.0
11032807,480.0,0.0
03835186,0.0,2860.0
02812683,13221.0,6099.0
SC414258,0.0,1.0
09033925,14149.0,65588.0
05131216,0.0,1000.0
07144335,36923.0,21105.0
02527710,0.0,2.0
06794616,25031.0,43456.0
09188274,22252.0,1.0
00388123,22376.0,12420.0
09420637,6818.0,2929.0
04788277,72386.0,3.0
03033092,283791.0,-283340.0
05149070,2006000.0,1000.0
10003432,13634.0,11587.0
09663430,3200.0,514.0
03164472,0.0,1.0
10340889,42388.0,831.0
09964243,41694.0,100.0
08397106,108156.0,80537.0
06525508,104502.0,100.0
06530257,0.0,1.0
07721870,827921.0,-710278.0
04955546,0.0,2.0
01185797,8878.0,5000.0
03750656,1390.0,48473.0
06880615,0.0,11383.0
07222527,38407.0,24869.0
04618780,47753.0,4988.0
06587098,0.0,1.0
10591935,0.0,0.0
09123466,302.0,0.0
04419841,0.0,1.0
06886733,871319.0,619496.0
04503297,6169.0,100.0
08095601,0.0,27091.0
10208081,0.0,1.0
SC430766,1521935.0,-740334.0
05055997,0.0,1.0
03340325,0.0,22166.0
02412046,0.0,0.0
09309701,0.0,1.0
SC331631,9404.0,100.0
09771349,42448.0,25710.0
02987163,8261.0,78069.0
04768767,0.0,600.0
02930571,5177.0,666.0
01364782,27675.0,100.0
01604010,0.0,30000.0
SC397527,0.0,1.0
OC310170,25149.0,0.0
04688544,0.0,2.0
00200234,0.0,25000.0
05307990,2002977.0,1.0
05331237,6045.0,2.0
09530433,5407.0,1.0
02235447,45973.0,2100.0
08057639,807.0,742.0
06428342,104079.0,1.0
01627492,500.0,10505.0
04682066,15952.0,100.0
08778385,0.0,94800.0
08443929,30742.0,-20850.0
10615775,0.0,100.0
10079783,0.0,0.0
03939015,84379.0,1000.0
07091597,152501.0,1.0
06959725,62514.0,100.0
02355246,0.0,100.0
07543293,108680.0,5359.0
09576666,179394.0,219150.0
05863336,90004.0,110263.0
09968644,19222.0,1.0
09850651,0.0,2.0
03579743,20679.0,-5979.0
07955570,0.0,4.0
08023346,22242.0,31711.0
08911246,0.0,100.0
10887222,0.0,3810.0
08871955,12620.0,959.0
09751345,0.0,1576.0
05660966,-1.0,0.0
08749155,16914.0,3525.0
00906511,407261.0,100.0
08792975,65227.0,489.0
01844738,0.0,100.0
SC417227,0.0,100.0
07275804,91010.0,317318.0
10421968,43506.0,24397.0
02193005,176439.0,-139782.0
09595193,0.0,1.0
08175562,7523.0,100.0
06609244,267529.0,2.0
10985874,9906.0,1127.0
04389197,201673.0,-198865.0
08695998,144114.0,4.0
03247667,0.0,1.0
03687193,0.0,50.0
01537085,0.0,13.0
04210407,0.0,1.0
01770406,36639.0,10000.0
01314077,350.0,9219.0
02835753,0.0,1.0
01904813,4011.0,119646.0
06315172,-35066.0,0.0
04131376,0.0,1.0
09973281,52883.0,24252.0
05625941,0.0,1.0
08395925,27697.0,-16588.0
00237259,472961.0,300.0
06878610,0.0,100.0
07656671,0.0,-246008.0
05778147,0.0,1.0
06190393,0.0,0.0
07223072,33158.0,60048.0
04523999,111101.0,100.0
10762920,0.0,100.0
07155164,14001.0,1912.0
04502128,84570.0,-69834.0
09883816,794963.0,100.0
SC353684,18934.0,2061.0
08357422,0.0,100.0
04613510,88565.0,294689.0
NI005926,311328.0,-39549.0
04668278,323814.0,159190.0
00129494,0.0,90528.0
03472585,24644.0,84052.0
07717201,0.0,2.0
10574265,0.0,2.0
01150570,1998805.0,100.0
02590421,35448.0,3000.0
04260112,91984.0,347.0
05180872,15180.0,292.0
02738761,6530.0,2434.0
SC443673,0.0,1.0
08878318,423216.0,4.0
01781504,0.0,100.0
05602169,0.0,2.0
SC047032,24.0,24.0
09742580,128047.0,100.0
04155191,0.0,0.0
06255507,753659.0,188.0
01631613,0.0,0.0
03819176,1084.0,12429.0
01110830,412009.0,15291573.0
03756817,0.0,0.01
08444641,27893.0,236.0
09781403,284605.0,10.0
03015215,0.0,494204.0
10082394,0.0,1.0
07728703,601351.0,2.0
06556697,0.0,1.0
01188270,190041.0,1000.0
10074414,0.0,130.0
06070500,369.0,-441.0
04219956,0.0,2.0
09291225,7759.0,2043.0
07544057,0.0,0.0
07329164,615.0,42638.0
09586793,24779.0,24719.0
07187444,75937.0,2.0
05511314,0.0,1.0
05067328,516145.0,100.0
09365162,25600.0,9678.0
06811936,22446.0,320.0
09965081,0.0,0.0
04502778,0.0,2.0
09211585,0.0,1.0
07050567,66698.0,7269.0
04754332,46446.0,15794.0
04276319,128408.0,128131.0
04403071,0.0,3835.0
08917693,137145.0,87854.0
09853507,148717.0,2956.0
02304253,2738.0,170.0
09595095,0.0,1.0
08213686,0.0,1.0
10618850,0.0,200.0
05025903,262839.0,100.0
08032425,13492.0,56272.0
08749401,37894.0,100.0
06610235,0.0,1308.0
07211002,0.0,2.0
08272181,0.0,100.0
02843776,140191.0,1000.0
08697555,0.0,0.0
04491681,30268.0,5788.0
01780077,0.0,1.0
02204018,99418.0,100000.0
01905752,0.0,200.0
10000431,0.0,2.0
08709018,1829.0,100.0
07143677,97438.0,100.0
06325170,1432.0,40027.0
06045964,4323.0,24.0
09972178,0.0,50.0
05607426,7.0,3204.0
07662129,0.0,0.0
08236423,0.0,7.0
04593529,61138.0,100.0
07401156,1301607.0,598523.0
OC380679,209609.0,0.0
07556579,0.0,100.0
06057067,373.0,4.0
06516354,477.0,1.0
04523300,38419.0,2.0
09701535,22297.0,-2245.0
09334024,102506.0,3626.0
07469437,37473.0,199.0
09194685,23966.0,102092.0
06555389,8937.0,1.0
08287047,19.0,840.0
04616702,76993.0,302054.0
04639449,268442.0,352340.0
07716209,42782.0,-32434.0
07835237,23285.0,1000.0
06181070,162462.0,100.0
05760804,238114.0,1193667.0
02931643,0.0,84.0
03715375,10053.0,256094.0
06920314,59752.0,56656.0
10574548,3977.0,100.0
09289514,59386.0,2.0
08878754,3470.0,10.0
04952858,10478.0,25401.0
04835947,46519.0,-1841.0
SC365125,251618.0,500000.0
04571057,0.0,2.0
04552045,59371.0,1.0
05711489,38534.0,1142.0
07712720,59515.0,367.0
07369991,723866.0,9989.0
02833188,1287.0,300.0
09768573,0.0,1.0
05647566,0.0,1000.0
07493343,1953.0,2.0
07305858,6689.0,0.0
01205342,364977.0,20000.0
03748492,0.0,6.0
02874708,179016.0,1000.0
04172071,165549.0,100.0
SC321616,55602.0,4.0
06920294,142028.0,143348.0
05431986,16557.0,68171.0
10067425,1555.0,1.0
07549866,0.0,100.0
09578341,0.0,1.0
SC292551,8556.0,0.0
SC373349,1153.0,1.0
08561835,474.0,253148.0
04510808,36190.0,100.0
01652213,396.0,200.0
07794755,7.0,568.0
04157857,69648.0,56525.0
NI039336,54295.0,651160.0
00756798,0.0,0.0
00995634,9083.0,7965.0
09485504,0.0,1.0
00398409,0.0,97824.0
09652241,17048.0,5982.0
04641500,186699.0,16148.0
01465721,718291.0,30.0
00390501,0.0,0.0
08515648,2164.0,1.0
09795648,1003.0,1.0
08698667,26568.0,18280.0
SC198443,75103.0,56.0
02204746,13498.0,10.0
01225294,247251.0,2.0
02851835,5889.0,2.0
04469304,1589134.0,2.0
05067923,0.0,0.0
08136682,0.0,1.0
04226264,0.0,1920.0
06621503,36196.0,3.0
08794782,45731.0,100.0
06302560,430355.0,10000.0
08253617,0.0,2.0
07243768,57569.0,150.0
09972965,71560.0,9068.0
01892410,23233.0,28300.0
03763833,0.0,938.0
03347440,22522.0,0.0
04487094,25538.0,100.0
02461523,385317.0,50000.0
06610329,1030481.0,3000.0
07020334,2718.0,2718.0
07559977,33801.0,4913.0
01065637,447685.0,5002.0
08937418,492335.0,1000.0
10230020,935.0,-1338.0
02104275,1094.0,14396.0
09194815,0.0,6.0
05011446,35110.0,13368.0
09521190,16255.0,23455.0
04641646,0.0,1.0
04523523,4139.0,420630.0
09349667,31890.0,105383.0
02418670,0.0,14549.0
06446137,1623.0,1257.0
01765287,0.0,23.0
04560157,77269.0,642788.0
00973146,779.0,90.0
08290937,87868.0,100.0
09699769,12461.0,100.0
08204212,6583.0,2.0
01606737,0.0,10000.0
07712855,24823.0,27380.0
10097156,8272.0,100.0
04258658,12919499.0,1.0
06455671,0.0,1.0
03248991,37701.0,2.0
02799335,0.0,2.0
04773031,0.0,13.0
08576824,20823.0,-1608.0
06945711,20174.0,100.0
08130286,89147.0,100.0
01045271,0.0,9.0
10585011,24914.0,100.0
04573798,32410.0,100.0
03494165,0.0,105.0
02833362,66486.0,60297.0
09769075,286.0,1146.0
07247963,872694.0,100100.0
08796510,19170.0,325.0
06562743,232142.0,803.0
06437380,0.0,629.0
04800489,366615.0,138323.0
10009918,0.0,0.0
SC327691,28580.0,27321.0
00823132,0.0,1.0
03422719,4813.0,54590.0
05655183,0.0,1039511.0
09575831,4825.0,525.0
05610997,14391.0,-52649.0
SC299073,119750.0,116866.0
04301535,150327.0,100.0
06697848,0.0,9590.0
08118138,51117.0,100.0
09364652,18414.0,100.0
SC470394,930.0,7280.0
07885051,0.0,188902.0
06710997,554.0,92.0
09825905,49448.0,100.0
05484760,519740.0,-71857.0
09489226,479078.0,173403.0
03066672,0.0,2.0
09446551,0.0,2.0
06458580,0.0,40.0
02189764,2502.0,3108.0
03081256,7856.0,50.0
09181467,41843.0,-35486.0
NI039804,157665.0,1.0
07479835,86992.0,1707.0
04197934,60033.0,130359.0
03046577,29259.0,2.0
04698669,77482.0,450002.0
07396237,19749.0,763.0
05037898,693626.0,1.0
01514460,0.0,13.0
04388436,806700.0,231383.0
05629903,124827.0,23140.0
04237115,4694.0,-4694.0
05835751,1626.0,-992.0
02848458,0.0,0.0
10074707,17269.0,100.0
05968597,32891.0,2.0
08938249,0.0,0.0
02846954,0.0,100.0
06650882,1660.0,22369.0
10227576,0.0,0.0
08124820,300.0,3031.0
03360815,672484.0,98238.0
SC325565,200570.0,918031.0
08867556,15134.0,38521.0
03669744,0.0,2.0
08669714,13781302.0,2.0
01890283,265262.0,100.0
06159017,99.0,2.0
02685210,4500.0,1400.0
10231718,7410.0,46534.0
07557741,4500.0,1312.0
05628657,24620.0,73312.0
02796130,0.0,1.0
07006334,2968.0,28218.0
10095431,0.0,100.0
03874038,28097.0,16108.0
SC118877,564393.0,4500.0
08287910,109372.0,72152.0
03623292,0.0,66693.0
07354765,2835.0,-375.0
08795098,14345.0,5.0
07378758,2022.0,-22.0
06411476,22366.0,1.0
SC465793,315173.0,137857.0
08369008,779356.0,100.0
08458686,-184656.0,0.0
10593143,422.0,4257.0
01632364,100890.0,-900.0
08157294,4861.0,21956.0
00061140,446763.0,16000.0
05137687,2352.0,74972.0
SC169901,216897.0,24845.0
10507519,236524.0,1000.0
02931297,800.0,100.0
06455911,17149.0,2.0
09128258,0.0,1.0
08912165,31249.0,-24063.0
04429326,13537.0,-8749.0
08212217,2540094.0,2.0
10359854,7967.0,36170.0
06828200,17483.0,-5626.0
NI064892,0.0,1.0
01314543,0.0,3665.0
04555700,4093.0,2.0
00450379,-358778.0,0.0
03185132,0.0,2.0
05073590,492472.0,4599450.0
09573702,0.0,1.0
08590560,0.0,1.0
03768746,123854.0,1001.0
06437496,197147.0,8092.0
09720899,17450.0,100.0
09633673,24433.0,100.0
04307985,0.0,240.0
02723621,27748.0,230754.0
10233663,5994.0,1.0
09803063,2885.0,100.0
09420337,0.0,0.0
02777017,7681.0,0.0
07273848,521.0,-521.0
09820183,0.0,1000.0
08501464,100.0,0.0
06539479,1167.0,64703.0
01819339,1090.0,2617.0
09796240,0.0,0.0
05507324,0.0,1.0
04159524,0.0,2.0
01012768,146927.0,-312.0
06458380,80988.0,132.0
04827948,0.0,24.0
02189827,1423.0,15.0
06455947,13942.0,11297.0
08283968,14729.0,37004.0
03087640,25697.0,158692.0
06536017,51450.0,2.0
10678071,21883.0,-11848.0
09701919,50661.0,0.0
09703032,1047.0,2236.0
09606811,762435.0,1000.0
09368430,53103.0,0.0
05622384,10728.0,48662.0
04388504,577101.0,5100.0
02844780,48717.0,18784.0
06990762,0.0,1.0
03177754,367176.0,167.0
02495691,423426.0,170000.0
10074909,0.0,100.0
10436807,40284.0,-22262.0
03070344,3159.0,3008.0
02849925,145620.0,104302.0
06796765,17359.0,1.0
03273425,0.0,30892.0
09358845,12054.0,5691.0
07179041,0.0,1.0
08899616,37487.0,100.0
10456996,0.0,100.0
07044564,40237.0,20.0
07398010,117323.0,150000.0
SC370395,9402.0,673.0
01895770,0.0,22917.0
02580547,0.0,3883.0
07441654,0.0,2.0
02613862,0.0,15686.0
SC327562,0.0,1000.0
03623613,236174.0,10000.0
SC259789,7585.0,-7585.0
03748635,0.0,1000.0
07235417,250.0,3874.0
06847757,10603.0,42495.0
08437326,24128.0,200.0
10582469,0.0,1.0
08362956,375820.0,1.0
06537462,380150.0,107.0
10026496,29536.0,1.0
05929901,16291.0,2.0
02146767,173398.0,70.0
NI603221,0.0,2.0
07832501,0.0,1.0
04429278,41728.0,475206.0
SC124884,2851.0,51964.0
04794099,9785000.0,525000.0
06843567,0.0,100.0
01348029,11545.0,132819.0
01227931,17901.0,259484.0
10839397,34455.0,100.0
07720426,0.0,1.0
06828945,246058.0,571047.0
10434959,24380.0,1.0
09293735,1889036.0,192.0
07561173,131441.0,114382.0
SC331742,0.0,1.0
03343011,0.0,2.0
NI063927,72345.0,1.0
03187287,0.0,0.0
06875099,0.0,9.0
03822770,728015.0,100.0
09822374,2247.0,209.0
09744971,7142.0,5106.0
04200292,0.0,1.0
05888997,53008.0,9614.0
04844983,116551.0,1000.0
08875061,124500.0,60.0
09648381,10703.0,100.0
09898448,116967.0,20100.0
07481177,49823.0,3.0
09027498,0.0,33847.0
08190258,37031.0,100.0
06338186,0.0,1.0
SC454461,7800.0,39191.0
06456135,59348.0,5721.0
08377340,23825.0,8675.0
06006201,185864.0,24807.0
NI625401,90952.0,2955.0
06007484,8779.0,3217.0
07435991,6108.0,-4333.0
09482850,0.0,1.0
01997791,0.0,-1280.0
02962834,252.0,2.0
02840362,431005.0,10500.0
05625904,23944.0,23905.0
02181888,27781.0,100.0
03882663,572.0,1000.0
04165061,46239.0,1.0
07479572,30000.0,400.0
07335019,0.0,3.0
SC182936,0.0,2.0
08197400,0.0,2.0
06507182,20899.0,1022.0
SC408551,5981.0,5.0
06770317,0.0,20.0
10832049,26046.0,40727.0
01312605,743732.0,1000.0
06602021,0.0,2.0
03271610,0.0,0.0
10437948,17848.0,1.0
07837894,25021.0,10.0
09515813,0.0,0.0
03904138,0.0,2.0
02728491,787361.0,6078.0
07007118,0.0,1.0
10342252,0.0,0.0
04154465,0.0,849.0
03643833,24758.0,30292.0
04557888,42087.0,3133.0
08943003,7510.0,3724.0
07705506,0.0,2.0
08889291,1912.0,1.0
04669363,61859.0,100.0
07707936,17287.0,100.0
04563661,34563.0,100.0
06444021,8268.0,347.0
00639379,958.0,158252.0
06126900,715000.0,1036009.0
05618003,316814.0,100.0
03955559,0.0,64.0
03626688,289008.0,10000.0
05955832,0.0,0.0
10026611,450.0,94229.0
02076479,0.0,15.0
00882956,0.0,27500.0
10591321,17964.0,427.0
06975925,57040.0,200.0
03798315,0.0,2060.0
11070903,40502.0,100.0
08843775,0.0,1.0
00047382,1237.0,3000.0
05636005,0.0,6.0
10508633,-11629.0,0.0
05987524,0.0,0.0
08309493,0.0,1.0
SC237873,514429.0,5380.0
09669361,0.0,4.0
SC373389,0.0,1.0
06844171,4832.0,100.0
05752217,0.0,1000.0
SC355461,216071.0,12027.0
SC091497,557407.0,30000.0
09203327,22568.0,1.0
10364831,0.0,0.0
06469055,0.0,0.0
08186831,659851.0,216661.0
03184629,0.0,2.0
05616818,388.0,5573.0
02846473,133814.0,2.0
10345116,14313.0,100.0
09899182,0.0,0.0
07430686,0.0,100.0
00093175,6988.0,27540.0
NI636304,203856.0,1770.0
08634357,217291.0,1.0
05702423,42524.0,1.0
09860721,48927.0,1.0
08421270,8960.0,51.0
00172413,0.0,1509.0
05413648,7220.0,255059.0
10680708,10699.0,1.0
09594854,101241.0,20575.0
01849012,305.0,140657.0
